relatedClaimNumberText,officeActionDate,createUserIdentifier,applicantCitedExaminerReferenceIndicator,kindCode,nplIndicator,workGroupNumber,patentApplicationNumber,officeActionCategory,inventorNameText,groupArtUnitNumber,qualitySummaryText,createDateTime,techCenter,citedDocumentIdentifier,countryCode,passageLocationText,obsoleteDocumentIdentifier,id,citationCategoryCode,examinerCitedReferenceIndicator,publicationNumber
"11,22",2020-02-20,ETL_SYS,False,B1,False,2190,16375527,CTNF,Cansizlar; Kemal Oral,2192,AOK,2025-01-13 14:32:11,2100,US 8196112 B1,US,['c. 103|claims 11 and 22'],K6S9PD37RXEAPX5,d3674bf8cc6fca3dd83023c73a925d22,Y,True,8196112
"1,9-10,20-21",2020-02-20,ETL_SYS,False,,False,2190,16375527,CTNF,,2192,AOK,2025-01-13 14:32:11,2100,,,['c. 103|claims 11 and 22'],K6S9PD37RXEAPX5,75df8e8564699e778048cc83fffa9f42,X,False,
"11,22",2020-02-20,ETL_SYS,False,A1,False,2190,16375527,CTNF,GOLDSTEIN; Yuval,2192,AOK,2025-01-13 14:32:11,2100,US 20150227533 A1,US,['c. 103|claims 11 and 22'],K6S9PD37RXEAPX5,0ada0cb0f81cb8089eb3acdf0e48e78f,Y,True,20150227533
"1-9,12-20,23",2020-02-20,ETL_SYS,False,B1,False,2190,16375527,CTNF,Malcolm; Jerry Walter,2192,AOK,2025-01-13 14:32:11,2100,US 6620204 B1,US,['c. 103|claims 11 and 22'],K6S9PD37RXEAPX5,5864ead4b15438da9c9b8b024f347196,Y,True,6620204
"1-9,12-20,23",2020-02-20,ETL_SYS,False,A1,False,2190,16375527,CTNF,BULLARD; Joel A.,2192,AOK,2025-01-13 14:32:11,2100,US 20120311541 A1,US,['c. 103|claims 11 and 22'],K6S9PD37RXEAPX5,75d1b3a4428437f221546215471a09c7,Y,True,20120311541
12,2021-07-23,ETL_SYS,False,,False,2160,16299583,CTFR,,2164,AOK,2025-01-13 14:32:11,2100,,,"['paragraph 1)|paragraphs 7-10, 15, 29, 30|c. 103|figure 1a|figures 1a|claim 5|claims 1, 4, 5, 7, 8, 11, 12, 14, 15|paragraph 85|paragraphs 77 and 87|figure 4)|claim 4|claims 1, 4-8, 11-15|paragraph 23|paragraphs 8, 33|claim 19|claims 6, 13|paragraph 26|paragraphs 15 and 72|claim 18|paragraphs 5 and 6)|claim 20|paragraphs 2 and 30)|claim 15|paragraphs 99 and 111|claim 1|paragraphs 12, 27, 31, 34|claim 8|paragraphs 6 and 8)|claim 7|claim 21|claim 6|claim 22']",KRDQQCUNLDFLYX7,63300e57996cac0ab213648638f7addc,X,False,
"1,4-8,11-15,18-22",2021-07-23,ETL_SYS,False,A1,False,2160,16299583,CTFR,Fan; Liangliang,2164,AOK,2025-01-13 14:32:11,2100,US 20150072653 A1,US,"['paragraph 1)|paragraphs 7-10, 15, 29, 30|c. 103|figure 1a|figures 1a|claim 5|claims 1, 4, 5, 7, 8, 11, 12, 14, 15|paragraph 85|paragraphs 77 and 87|figure 4)|claim 4|claims 1, 4-8, 11-15|paragraph 23|paragraphs 8, 33|claim 19|claims 6, 13|paragraph 26|paragraphs 15 and 72|claim 18|paragraphs 5 and 6)|claim 20|paragraphs 2 and 30)|claim 15|paragraphs 99 and 111|claim 1|paragraphs 12, 27, 31, 34|claim 8|paragraphs 6 and 8)|claim 7|claim 21|claim 6|claim 22']",KRDQQCUNLDFLYX7,7cbda26c656e3193cfe1b8e4eca31c01,X,True,20150072653
"1-7,9-17,19-20",2020-08-13,ETL_SYS,False,A1,False,2190,16362539,CTNF,Breitgand; David,2196,AOK,2025-01-13 14:32:11,2100,US 20150106520 A1,US,"['paragraph 18)|c. 103|claim 9|claims 15, 16, 17, 19, 20|paragraph 16-18, 22)|claim 4|claims 1-5, 7, 9, 10|paragraph 5)|claim 2|claims 4-6|paragraph 36, 74)|claim 1|claims 1-3|claim 8|claim 7|claim 3']",KDQ38ZUURXEAPX3,392bd3103f5bed4432167eb7f9708ce1,Y,True,20150106520
21-39,2022-09-15,ETL_SYS,False,,False,2120,16820189,CTNF,,2129,AOK,2025-01-13 14:32:11,2100,,,"['c. 103|fig 2|claim 37|claims 21, 23-24, 26, 28-30, 32-35 and 37|c18:17-56|fig. 2|claim 23|claims 34 and 35|claim 24|claims 21-39|claim 27|claim 22 2|claim 34 4|claim 36|claim 38|claim 31|claim 28|claim 39|claim 26|claim 33|claim 25|claim 35|claim 29|claim 32|claim 21|claim 30|claim 1|c. 103|fig 2|claim 37|claims 21, 23-24, 26, 28-30, 32-35 and 37|c18:17-56|fig. 2|claim 23|claims 34 and 35|claim 22|claims 21-39|claim 27|claim 24 2|claim 34 4|claim 36|claim 38|claim 31|claim 28|claim 39|claim 26|claim 33|claim 25|claim 35|claim 29|claim 32|claim 21|claim 30|claim 1|c. 103|fig 2|claim 37|claims 21, 23-24, 26, 28-30, 32-35 and 37|c18:17-56|fig. 2|claim 23|claims 34 and 35|claim 22|claims 21-39|claim 24|claim 27 2|claim 34 4|claim 36|claim 38|claim 31|claim 28|claim 39|claim 26|claim 33|claim 25|claim 35|claim 29|claim 32|claim 21|claim 30|claim 1']",L80ICCPOXBLUEX3,e953eac0476da1b7774414017df35f7f,X,False,
"21,23-24,26,28-30,32-35,37",2022-09-15,ETL_SYS,False,A1,False,2120,16820189,CTNF,Lee; Suk Han,2129,AOK,2025-01-13 14:32:11,2100,US 20080243305 A1,US,"['c. 103|fig 2|claim 37|claims 21, 23-24, 26, 28-30, 32-35 and 37|c18:17-56|fig. 2|claim 23|claims 34 and 35|claim 24|claims 21-39|claim 27|claim 22 2|claim 34 4|claim 36|claim 38|claim 31|claim 28|claim 39|claim 26|claim 33|claim 25|claim 35|claim 29|claim 32|claim 21|claim 30|claim 1|c. 103|fig 2|claim 37|claims 21, 23-24, 26, 28-30, 32-35 and 37|c18:17-56|fig. 2|claim 23|claims 34 and 35|claim 22|claims 21-39|claim 27|claim 24 2|claim 34 4|claim 36|claim 38|claim 31|claim 28|claim 39|claim 26|claim 33|claim 25|claim 35|claim 29|claim 32|claim 21|claim 30|claim 1|c. 103|fig 2|claim 37|claims 21, 23-24, 26, 28-30, 32-35 and 37|c18:17-56|fig. 2|claim 23|claims 34 and 35|claim 22|claims 21-39|claim 24|claim 27 2|claim 34 4|claim 36|claim 38|claim 31|claim 28|claim 39|claim 26|claim 33|claim 25|claim 35|claim 29|claim 32|claim 21|claim 30|claim 1']",L80ICCPOXBLUEX3,ac64bb50b44072fb2a0b35ade8b7f375,Y,True,20080243305
"2-3,5",2024-12-20,ETL_SYS,False,A1,False,2150,18072582,CTNF,Noh; Yongwoo,2159,AOK,2025-01-13 14:32:11,2100,US 20180336241 A1,US,"['paragraph [0025, 0112])|para. [0047]|paragraphs [0057|page 7, 6th|col. 5|c. 103|section 102|lines 50-55|fig. 8|f.3d|claim 20|claims 1-20|paragraph [0021, 0026]|page 9, 2nd|c. 101|fig. 14, 15, [0143|claim 12|paragraph [0026])|page 8, 2nd|fig. 15|claim 11|fig. 14|claim 2|fig. 4a|claim 14|claim 16|claim 8|claim 1|claim 4|claim 3|claim 5|claim 9|claim 7|claim 6']",M4U1TCGHWFYGX59,22a8623d07a09ca71924cfca959582dc,Y,True,20180336241
13,2024-12-20,ETL_SYS,False,A1,False,2150,18072582,CTNF,SIKAND; Samarth,2159,AOK,2025-01-13 14:32:11,2100,US 20210224588 A1,US,"['paragraph [0025, 0112])|para. [0047]|paragraphs [0057|page 7, 6th|col. 5|c. 103|section 102|lines 50-55|fig. 8|f.3d|claim 20|claims 1-20|paragraph [0021, 0026]|page 9, 2nd|c. 101|fig. 14, 15, [0143|claim 12|paragraph [0026])|page 8, 2nd|fig. 15|claim 11|fig. 14|claim 2|fig. 4a|claim 14|claim 16|claim 8|claim 1|claim 4|claim 3|claim 5|claim 9|claim 7|claim 6']",M4U1TCGHWFYGX59,7a2b474069905bb11579e3d1825a4f27,Y,True,20210224588
1,2024-12-20,ETL_SYS,False,B1,False,2150,18072582,CTNF,Jiang; Wenzhe,2159,AOK,2025-01-13 14:32:11,2100,US 11562328 B1,US,"['paragraph [0025, 0112])|para. [0047]|paragraphs [0057|page 7, 6th|col. 5|c. 103|section 102|lines 50-55|fig. 8|f.3d|claim 20|claims 1-20|paragraph [0021, 0026]|page 9, 2nd|c. 101|fig. 14, 15, [0143|claim 12|paragraph [0026])|page 8, 2nd|fig. 15|claim 11|fig. 14|claim 2|fig. 4a|claim 14|claim 16|claim 8|claim 1|claim 4|claim 3|claim 5|claim 9|claim 7|claim 6']",M4U1TCGHWFYGX59,25abb54cb2d71fcb30833c8ad9f5186b,X,True,11562328
10,2024-12-20,ETL_SYS,False,A1,False,2150,18072582,CTNF,Noh; Yongwoo,2159,AOK,2025-01-13 14:32:11,2100,US 20180336241 A1,US,"['paragraph [0025, 0112])|para. [0047]|paragraphs [0057|page 7, 6th|col. 5|c. 103|section 102|lines 50-55|fig. 8|f.3d|claim 20|claims 1-20|paragraph [0021, 0026]|page 9, 2nd|c. 101|fig. 14, 15, [0143|claim 12|paragraph [0026])|page 8, 2nd|fig. 15|claim 11|fig. 14|claim 2|fig. 4a|claim 14|claim 16|claim 8|claim 1|claim 4|claim 3|claim 5|claim 9|claim 7|claim 6']",M4U1TCGHWFYGX59,206f1350c74c0bbb8001da5896e59106,Y,True,20180336241
9,2021-07-09,ETL_SYS,False,A1,False,2160,16720830,CTNF,WAN DADONG,2163,AOK,2025-01-13 14:32:11,2100,EP-3550464-A1,EP,,KQTU4PSHLDFLYX7,7356fc295aed00db276f46df06838c39,Y,True,3550464
"6,10-19",2021-03-11,ETL_SYS,False,A1,False,2160,16127129,CTFR,Elliot; Mark,2164,AOK,2025-01-13 14:32:11,2100,US 20170102863 A1,US,"['paragraph [0014]|paragraphs [0055]-[0057]|c. 102|section 151|fig. 4|figures 2a|claim 17|claims 1-19|paragraphs [0011]-[0015], [0032] and [0055]|section 122|fig. 6|claim 8|claims 6 and 10-19|paragraphs [0013], [0029] and [0032]|section 102|fig. 3|claim 1|claims 1-5 and 7-9|paragraphs [0085] and [0091]|claim 3|paragraphs [0031]-[0032]|claim 6|paragraphs [0026]-[0028]|claim 20|paragraphs [0011]-[0013]|claim 4|claim 9|claim 7|claim 5|claim 2']",KM2DSAR3LDFLYX7,41ca694bca3ed2ac331a8305c485d692,Y,True,20170102863
22,2021-03-16,ETL_SYS,False,B2,False,2170,15972603,CTFR,McMillan; Kris Phillip,2171,AOK,2025-01-13 14:32:11,2100,US 7898393 B2,US,"['c. 102|line 3|claim 5|claims 2-8, 13, 17 and 20|c. 112|claim 16|claims 21-22|c. 103|claim 1|claims 1, 9-12, 14-16, 18-19 and 21-22|claim 9|claims 10-12, 14-15 and 18-19|claim 22|claim 21']",KM6TSDNWDFLYX10,ad219c2fd1061aa364d0754e9ba947c9,Y,True,7898393
22,2021-03-16,ETL_SYS,False,A1,False,2170,15972603,CTFR,Feldstein; David,2171,AOK,2025-01-13 14:32:11,2100,US 20150358680 A1,US,"['c. 102|line 3|claim 5|claims 2-8, 13, 17 and 20|c. 112|claim 16|claims 21-22|c. 103|claim 1|claims 1, 9-12, 14-16, 18-19 and 21-22|claim 9|claims 10-12, 14-15 and 18-19|claim 22|claim 21']",KM6TSDNWDFLYX10,4a2e60b6703b3e131eecfce0e9ca5080,Y,True,20150358680
1-14,2024-03-19,ETL_SYS,False,,False,2160,17744642,CTFR,,2162,AOK,2025-01-13 14:32:11,2100,,,['page 9)|pages 9-10)|c. 102 and 103|section 102|line 11|fig. 6|figs. 1-5|f.3d|claim 1|claims 1-14|c. 112|fig. 4|claim 7|claims 8-14|c. 103|claim 6|claims 9-14are|c. 101|claim 4|claims 1 and 8|claim 8|claim 9|claim 2|claim 3|claim 5'],LTSQFGI8XBLUEX3,a35cb539eef5d44c34bd2a40c80181d0,X,False,
21,2021-12-21,ETL_SYS,False,A1,False,2160,15876813,CTNF,An; Mihyang,2168,AOK,2025-01-13 14:32:11,2100,US 20090049042 A1,US,"['para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 28|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 27|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 21|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 36|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 28|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 27|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 38|claims 20 and 35|claim 27|claims 35, 36 and 38|claim 28|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 27|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 28|claim 33|claim 24|claim 25|claim 34|claim 1']",KXAPVWK2LDFLYX9,a7a3b4b52d6a8fee33b1ffe2613772a1,Y,True,20090049042
"1,24,33-36,38",2021-12-21,ETL_SYS,False,A1,False,2160,15876813,CTNF,An; Mihyang,2168,AOK,2025-01-13 14:32:11,2100,US 20090049042 A1,US,"['para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 28|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 27|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 21|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 36|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 28|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 27|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 38|claims 20 and 35|claim 27|claims 35, 36 and 38|claim 28|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 27|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 28|claim 33|claim 24|claim 25|claim 34|claim 1']",KXAPVWK2LDFLYX9,503523813e676426bd974a7a687ea6aa,X,True,20090049042
27-28,2021-12-21,ETL_SYS,False,A1,False,2160,15876813,CTNF,McDonough; John C.,2168,AOK,2025-01-13 14:32:11,2100,US 20170017954 A1,US,"['para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 28|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 27|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 21|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 36|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 28|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 27|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 38|claims 20 and 35|claim 27|claims 35, 36 and 38|claim 28|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 27|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 28|claim 33|claim 24|claim 25|claim 34|claim 1']",KXAPVWK2LDFLYX9,c8f4cf5f90c37b50ef67c562ba8c630f,Y,True,20170017954
25,2021-12-21,ETL_SYS,False,A1,False,2160,15876813,CTNF,An; Mihyang,2168,AOK,2025-01-13 14:32:11,2100,US 20090049042 A1,US,"['para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 28|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 27|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 21|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 36|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 28|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 27|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 38|claims 20 and 35|claim 27|claims 35, 36 and 38|claim 28|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 27|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 28|claim 33|claim 24|claim 25|claim 34|claim 1']",KXAPVWK2LDFLYX9,aee418ba6ae13762e7203aaa6e91fbf4,Y,True,20090049042
27-28,2021-12-21,ETL_SYS,False,B2,False,2160,15876813,CTNF,Barabas; Albert B.,2168,AOK,2025-01-13 14:32:11,2100,US 11157463 B2,US,"['para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 28|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 27|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 21|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 36|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 28|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 27|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 38|claims 20 and 35|claim 27|claims 35, 36 and 38|claim 28|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 27|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 28|claim 33|claim 24|claim 25|claim 34|claim 1']",KXAPVWK2LDFLYX9,5aecb9eaafb2abcd6cae929b3b87581d,Y,True,11157463
"20,35",2021-12-21,ETL_SYS,False,,False,2160,15876813,CTNF,,2168,AOK,2025-01-13 14:32:11,2100,,,"['para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 28|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 27|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 21|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 36|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 28|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 27|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 38|claims 20 and 35|claim 27|claims 35, 36 and 38|claim 28|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 27|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 28|claim 33|claim 24|claim 25|claim 34|claim 1']",KXAPVWK2LDFLYX9,e1fb011333888f5d763bfe312b37644b,X,False,
25,2021-12-21,ETL_SYS,False,A1,False,2160,15876813,CTNF,Arnold; Matthias,2168,AOK,2025-01-13 14:32:11,2100,US 20150182961 A1,US,"['para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 28|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 27|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 21|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 36|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 28|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 27|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 38|claims 20 and 35|claim 27|claims 35, 36 and 38|claim 28|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 27|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 28|claim 33|claim 24|claim 25|claim 34|claim 1']",KXAPVWK2LDFLYX9,7a17846a735726f86798149618267e11,Y,True,20150182961
21,2021-12-21,ETL_SYS,False,A1,False,2160,15876813,CTNF,McDonough; John C.,2168,AOK,2025-01-13 14:32:11,2100,US 20170017954 A1,US,"['para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 28|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 27|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 21|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 36|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 28|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 27|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 38|claims 20 and 35|claim 27|claims 35, 36 and 38|claim 28|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 27|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 28|claim 33|claim 24|claim 25|claim 34|claim 1']",KXAPVWK2LDFLYX9,a9e4207d3bbb838e04c084cd141f9058,Y,True,20170017954
21,2021-12-21,ETL_SYS,False,A1,False,2160,15876813,CTNF,Arnold; Matthias,2168,AOK,2025-01-13 14:32:11,2100,US 20150182961 A1,US,"['para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 28|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 27|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 21|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 36|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 28|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 27|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 38|claims 20 and 35|claim 27|claims 35, 36 and 38|claim 28|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 27|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 28|claim 33|claim 24|claim 25|claim 34|claim 1']",KXAPVWK2LDFLYX9,70ec8036a3b33277b9c88bc1b92707d0,Y,True,20150182961
25,2021-12-21,ETL_SYS,False,A1,False,2160,15876813,CTNF,Adapalli; Sridhar,2168,AOK,2025-01-13 14:32:11,2100,US 20160019636 A1,US,"['para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 28|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 27|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 21|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 36|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 28|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 27|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 38|claims 20 and 35|claim 27|claims 35, 36 and 38|claim 28|claim 33|claim 24|claim 25|claim 34|claim 1|para. 72)|c. 103|claim 35|claims 1, 24 and 34|c. 112|claim 36|claims 1, 21, 24, 25, 27, 28, 33-36|c. 102|claim 21|claims 22, 23, 26, 30-32|claim 20|claims 27 and 28|claim 27|claims 20 and 35|claim 38|claims 35, 36 and 38|claim 28|claim 33|claim 24|claim 25|claim 34|claim 1']",KXAPVWK2LDFLYX9,9f1dd2f714c7d8c7c90169fce9b48f5a,Y,True,20160019636
